56.405,0.25221,-0.29484,251.17,-0.28827,0.035645,206.37,0.11615,-0.14359,3.2837,-0.14541,89.077,-0.19169,221.61,95.431,240.45,-0.064077,10.079,-0.25182,-0.054923,45.45,1.8866,-0.29267,-0.12734,3.7807,5.4181,-0.15223,-0.10732,-0.23783,36.95,1.7439,0.11073,227.7,0.091433,33.637,-0.034204,122.71,3.1012,-0.1191,8.0581,-0.073989,1.682,-0.26887,-0.011333,0.23427,7.0743,81.694,-0.13952,-0.055867,0.15001,87.897,212.41,0.17113,8.1713,-0.044072,4.974,0.22303,-0.27459,0.21693,5.2863,-0.091766,70.598,-0.19834,161.93,-0.045677,-0.057988,93.41,0.035465,0.13971,0.033836,54.11,270.07,5.4989,-0.11008,-0.24774,0.17511,0.074241,0.011487,0.012293,-0.13564,0.11766,-0.09228,7.9155,0.052761,-0.20223,-0.20755,0.01324,0.046483,162.57,-0.18545,-0.22691,9.4146,0.082752,2.5271,221.33,0.12689,-0.12561,-0.15885,237.69,7.5505,-0.20099,4.8261,316.82,3.2365,4.111,0.093933,-0.34163,0.0021174,-0.059797,-0.13388,0.171,7.372,0.097973,283.21,2.0645,-0.099136,58.287,-0.20013,2.076,0.12461,-0.20092,6.143,2.5872,0.2591,5.7163,0.21507,7.2652,-0.10774,2.252,-0.187,-0.10036,0.15917,0.066631,116.79,0.024855,0.036377,0.093853,-0.25475,220.46,47.223,-0.21283,-0.30756,-0.093719,-0.10441,121,0.1467,33.36,120.11,-0.12655,39.479,0.15842,161,-0.25616,0.095272,0.034669,84.305,-0.012626,-0.067759,-0.023081,2.7459,-0.06078,0.12248,0.010912,-0.054889,-0.093053,0.080905,59.511,-0.013959,181.95,0.16366,42.113,-0.24975,0.060722,0.022234,0.20267,153.74,-0.01412,-0.054811,-0.13261,-0.10537,-0.11849,-0.19531,0.062232,66.661,-0.22805,-0.17972,6.1669,359.71,3.7223,7.3643,-0.078284,-0.052426,90.144,39.644,129.97,-0.0099056,-0.13808,-0.1074,-0.10363,6.2841,2.7545,67.08,2.4688,5.9611,126.2,306.6,0.16535,-0.065411,7.2367,-0.0014977,1.82,0.062405,0.071477,3.1286,0.20138,0.045307,121.77,0.24013,0.072935,125.51,1.6548,-0.15603,-0.23203,219.16,-0.017171,-0.098344,-0.26115,0.017759,-0.049172,0.026758,0.23386,-0.22049,0.015497,5.6986,0.10928,0.27778,59.911,-0.44142,3.1468,0.036753,7.0202,0.026786,104.45,0.096953,62.048,-0.13928,-0.14182,-0.11047,59.309,0.11838,7.1335,0.029662,0.19691,57.036,-0.20656,-0.059628,5.1252,-0.065396,-0.23586,45.95,237.67,-0.15249,0.19257,-0.28426,50.261,-0.048644,-0.069062,10.514,7.2725,6.5869,62.804,7.1309,-0.14671,40.581,0.12055,0.24286,-0.35905,0.20808
3200.9,1.8846,1.9289,63166,1.8985,1.8491,42689,1.785,1.7915,50.48,1.7887,7963.7,1.9112,49224,9184.7,57904,1.7833,187.17,1.869,1.7623,2076.5,24.279,1.9689,1.7954,71.248,92.895,1.8305,1.7954,1.8674,1377.7,19.045,1.8231,51980,1.8632,1143,1.7769,15112,43.486,1.8023,166.93,1.8627,25.995,1.8896,1.7982,1.8786,109.99,6695.3,1.892,1.7857,1.7947,7752,45265,1.8111,127.25,1.8293,55.218,1.8757,1.9445,1.9563,90.906,1.7957,5001.9,1.901,26298,1.8559,1.7804,8748.4,1.7842,1.8195,1.772,2943.1,73114,110.88,1.8276,1.9115,1.8722,1.7783,1.8135,1.9634,1.7901,1.8624,1.8006,151.38,1.7824,1.8277,1.847,1.8586,1.7747,26486,1.8999,1.8658,203.39,1.949,39.637,49069,1.8001,1.7893,1.8117,56592,115.1,1.84,77.174,1.0064e+05,44.227,54.48,1.8432,1.9374,1.7963,1.8019,1.8065,1.8448,136,1.8758,80390,38.147,2.0599,3410.4,1.8829,34.711,1.8012,1.8435,105.9,44.296,1.8984,92.996,1.9632,158.22,1.8014,31.481,1.8058,1.79,1.8075,1.8559,13675,1.8572,1.9387,1.8936,1.9413,48715,2243.5,1.9085,1.9599,1.7945,1.799,14668,1.8079,1124.2,14465,1.7917,1574.1,1.8085,25995,1.8844,1.8388,1.778,7136.3,1.7937,1.8752,1.7869,26.413,1.8081,1.8098,1.7822,1.788,1.8043,1.8453,3559.2,1.7924,33161,1.8257,1783.8,1.9316,1.7779,1.8381,1.82,23706,1.7465,1.7954,1.8031,1.7958,1.8038,1.8393,1.8983,4461.3,1.8616,1.8706,109.85,1.295e+05,52.084,105,1.7775,1.8286,8149.3,1583.4,16951,1.7749,1.7936,1.8333,1.796,99.043,43.193,4515.8,28.379,104.17,15962,94119,1.8259,1.7848,122.65,1.8396,22.418,1.7822,1.8423,42.719,1.8699,1.8018,14856,1.8605,1.8504,15796,14.323,1.8276,1.8887,48117,1.755,1.7932,1.9407,1.8119,1.8092,1.8467,1.8713,1.9191,1.8008,79.828,1.8487,1.9057,3603.1,2.0904,55.746,1.7759,120.18,1.787,10936,1.8233,3868.4,1.7998,1.8132,1.8113,3536.1,1.8231,94.956,1.7767,1.8693,3272.4,1.9098,1.8222,93.81,1.7824,1.9045,2125.1,56586,1.8486,1.8711,1.9627,2540.8,1.8456,1.783,243.43,131.68,104.9,3960.8,124.67,1.787,1656.2,1.8544,1.876,1.9499,1.8738
549.44,1384.4,1207.5,720.78,1204.7,1270,670.15,716.94,0.0032953,864.07,843.42,1499.3,318.26,1026.6,845.45,1280.7,977.95,1044.7,1355.3,704.04,1355.7,0.074114,851.54,499.68,840.77,842.9,1318.9,692.69,1336.8,1184.3,899.72,701.83,1056.3,0.0044126,855.88,319.55,704.08,508.49,540.1,687.93,702.51,707.55,996.96,310.71,1343.4,544.65,1406.1,566.13,291.21,277.25,706.84,890.1,691.74,1206.6,1411.2,885.12,338.91,1340.2,0.0021255,1022.5,670.12,692.23,515.92,677.13,255.51,292.9,1426.2,1358.5,483.34,715,1024.9,510.39,871.53,1204,858.37,1391.2,1361.5,882.06,1017.9,1384.2,498.91,705.91,699.52,544.58,0.092031,1239.1,1217.2,705.57,673.91,570.14,507.59,487.15,1379,843.56,1367.2,681.96,878.29,490.85,857.73,1025.6,1373.7,546.27,664.71,1028.7,482.13,1017.6,1021.1,671.01,1063.8,1402,1401.3,689.87,1215.3,715.41,0.0020039,710.8,857.13,1348.4,0.01599,842,708.22,0.0025583,1010.8,734.91,1016.8,1483.3,870.2,693.64,728.03,488.6,698.24,1367.3,1228.4,701,1244.5,0.0034287,701.28,528.45,1467.4,1355.8,283.59,1185.7,1227.9,884.14,1408.2,503.28,1004,1405.3,682.97,587.58,494.56,266.77,1018.5,330.02,723.47,680.76,1492.4,1464.3,1053.6,495.39,694.8,282.37,479.83,843.2,842.48,1178.6,708.69,924.76,870.5,255.99,846.37,873.47,703.76,1044.7,1161.3,474.98,1020.1,1423.4,882.57,498.02,1439.6,1487.2,1385.2,1373.7,859.91,1216,528.57,1034.6,870.78,709.46,869.73,1368.4,848.67,698.85,493.43,842.69,1040.6,479.83,555.42,267.53,844.23,861.95,844.78,710.93,536.64,1210.3,477.08,286.15,1210.2,279.18,841.91,716.1,512.53,684.23,1317.2,1466.8,1360.2,726.17,1414.7,1004.3,911.68,1333.8,502.15,266.79,703.46,259.92,1320.6,1502.2,857.87,0.0021502,331.02,1202.1,896.25,482.98,1215.4,705.86,284.81,718.38,1212.6,1180.9,699.99,1493.4,502.25,1375.3,498.51,682.69,999.51,346.16,997.14,270.95,505.94,535.4,526.41,822.28,1388.3,1449.5,708.64,696,1331,832.7,1058,1004.2,537.34,1028.9,1372.6,689.06,715.68,532.49,1182.6,1010.5,723.81,537.42,312.03,722.56,1203.9,1193,1400.2,537.1
2869.9,4118.6,2688.8,3653.9,2512.5,3396.6,2779,2489.9,0.38236,2264.7,2054.7,4723.9,5841.1,2876.2,2163.8,3302.7,1997.9,3117.3,4158.5,1551.1,4569.8,10.886,1724.4,3635.7,1951.6,1822.1,3054.2,3857.8,2377.3,2138.7,3070.5,3448,3272,0.55839,1797.6,5583.4,3680,3857.6,3409.5,2220.1,3220.4,1884.9,2222.3,5593.2,3492.4,3227.2,3699.1,2612.9,3665.5,4765.1,2729.4,2779.6,2311.4,2543.6,7979.7,2641.8,5542.4,2938.1,0.26682,2750.3,2723.2,1982.9,3332.8,3281.9,2976.2,3202.9,4680,2690.2,4245.1,2278.3,2436.1,3679.5,2215.7,2512.8,2039.2,3982.3,3665.9,3009.4,2712,3582.4,3897.3,1853.9,2451.3,3072,12.238,3203.8,3231.3,1924.8,2971.1,3016,3796.1,3685.6,8840.3,1848.7,2804.3,2397.2,2755.5,3559.5,2705,2870,3544.6,3059.4,3330.1,2746,3753,2663.5,2492.9,2719.1,2686,4768.7,4897.7,1886.5,3155.7,3810.9,0.315,3222,2103.2,4096.7,2.223,2310.1,2252.4,0.30767,2465.7,1877.1,2786.6,5662.3,2370.9,2017.7,1528.2,2886.5,2791.6,2459.1,2742.2,3185.6,2914.6,0.465,3059.9,3488.7,6582.4,3186.4,5085.2,2309.6,2654.4,2600,3843.6,3532.3,2591.1,3577.9,3395.1,2256.6,3944.6,3347.6,2819.2,4637.3,1512.4,2213.2,11003,6087.3,2910.3,3398.4,2935.6,3522.3,3976.8,2058.7,2131.6,2631.2,1893.6,2977.5,2281.4,2847,1926.7,2295.5,2039.1,2956.6,3512.9,3540.4,2528.8,4123.3,2518.4,3507.5,4427.3,4786.3,3220.3,4649.5,1991.4,2643.5,3412.7,2689.3,2482.7,3740.5,2705.9,8898.5,2059.8,2164.4,3730.9,1968,2758,3478.6,2945.1,4198.2,1819.5,2012.4,2067.2,2112.2,2705.8,3015.8,3539.1,3235.9,2724.4,4482.6,1859.3,1798.5,3313,2076,5562.7,3908.7,3569.5,1377.3,7826.3,2242.6,3245.7,2685.4,3786.3,3533.4,1893.4,3408.3,2938.4,4741.6,2525.5,0.28384,5500.3,2899.9,2956.4,3512.6,2576.8,1629.9,5104.2,1657.8,2758.1,2774.7,1820.4,11448,3520.5,3759.9,3180.6,2550.5,2710.7,5550.2,2834.4,3814,3806.9,2929.3,3473.8,1752.8,5022.3,5718.9,2452.2,3908.8,3657.9,1615.3,2771.3,2791.5,3397.2,2789.4,2970.7,3009.3,2499.7,3370.9,2604.4,2779,1992.9,3512.3,5394.5,1811.4,2588.9,2193.6,4848.7,3166.6
53.572,64.176,51.854,60.448,50.124,58.28,52.717,49.899,0.61836,47.589,45.329,68.731,76.427,53.63,46.517,57.469,44.698,55.833,64.486,39.384,67.6,3.2994,41.526,60.296,44.177,42.686,55.265,62.111,48.758,46.246,55.412,58.72,57.201,0.74725,42.398,74.722,60.663,62.11,58.391,47.117,56.749,43.416,47.141,74.787,59.097,56.808,60.82,51.117,60.544,69.03,52.244,52.722,48.077,50.434,89.329,51.398,74.447,54.204,0.51654,52.443,52.185,44.529,57.73,57.287,54.554,56.594,68.41,51.867,65.154,47.731,49.357,60.659,47.071,50.128,45.158,63.106,60.547,54.858,52.077,59.853,62.428,43.057,49.51,55.425,3.4983,56.602,56.845,43.872,54.508,54.918,61.612,60.709,94.023,42.996,52.956,48.961,52.493,59.662,52.01,53.572,59.537,55.312,57.707,52.402,61.262,51.609,49.929,52.145,51.827,69.056,69.984,43.434,56.176,61.733,0.56125,56.763,45.86,64.005,1.491,48.064,47.459,0.55468,49.656,43.326,52.789,75.249,48.692,44.919,39.092,53.726,52.836,49.589,52.366,56.441,53.987,0.68191,55.317,59.065,81.132,56.448,71.31,48.059,51.521,50.99,61.996,59.433,50.902,59.815,58.267,47.504,62.806,57.858,53.096,68.098,38.89,47.045,104.89,78.021,53.947,58.296,54.182,59.349,63.062,45.373,46.17,51.295,43.515,54.567,47.764,53.358,43.895,47.912,45.156,54.375,59.269,59.502,50.287,64.213,50.184,59.224,66.538,69.183,56.748,68.187,44.626,51.415,58.419,51.859,49.826,61.16,52.018,94.332,45.385,46.523,61.081,44.362,52.516,58.98,54.269,64.794,42.655,44.859,45.467,45.959,52.017,54.916,59.491,56.885,52.195,66.952,43.12,42.408,57.559,45.563,74.584,62.519,59.745,37.112,88.466,47.356,56.971,51.821,61.533,59.443,43.514,58.381,54.207,68.86,50.255,0.53277,74.164,53.851,54.373,59.267,50.762,40.372,71.443,40.716,52.518,52.675,42.667,106.99,59.334,61.318,56.397,50.502,52.064,74.5,53.239,61.758,61.7,54.123,58.939,41.866,70.868,75.623,49.52,62.52,60.48,40.191,52.643,52.835,58.286,52.815,54.504,54.857,49.997,58.059,51.034,52.716,44.642,59.264,73.447,42.56,50.881,46.836,69.633,56.273
555,1379,1209,723,1207,1271,674,722,2.2204e-18,861,841,1497,329,1023,841,1283,976,1041,1349,707,1350,2.2204e-18,848,502,836,838,1312,693,1334,1186,902,703,1053,2.2204e-18,852,329,707,512,548,693,706,712,996,319,1341,552,1403,573,291,281,711,892,698,1208,1399,886,350,1336,2.2204e-18,1019,674,696,522,679,248,291,1420,1354,484,719,1024,511,874,1206,855,1387,1353,884,1015,1377,502,709,704,550,2.2204e-18,1240,1218,708,677,577,510,491,1364,839,1362,687,879,493,859,1024,1367,552,666,1027,484,1016,1020,676,1060,1397,1394,694,1218,718,2.2204e-18,712,853,1350,2.2204e-18,841,714,2.2204e-18,1009,740,1015,1475,869,699,729,491,703,1366,1232,704,1248,2.2204e-18,705,534,1455,1353,286,1189,1230,885,1409,505,1003,1402,685,594,498,261,1017,342,725,685,1477,1453,1052,497,698,283,479,841,840,1180,712,928,874,247,843,871,708,1042,1162,477,1020,1416,885,501,1433,1482,1381,1367,855,1217,537,1032,871,710,870,1355,844,704,494,839,1038,480,562,268,841,858,845,715,542,1214,479,283,1210,276,838,718,516,689,1309,1460,1356,726,1401,1000,915,1330,507,260,706,253,1317,1494,857,2.2204e-18,342,1203,898,486,1217,709,289,721,1215,1180,703,1478,504,1367,502,687,996,359,995,270,511,540,531,819,1381,1438,713,698,1325,829,1056,1000,543,1027,1371,691,722,538,1184,1009,726,545,321,725,1206,1196,1395,544
-0.27261,5.2614,-0.085606,-0.081716,-0.10539,-0.041023,-0.17376,-0.24455,188.11,0.14307,0.13588,2.9036,-0.32035,0.16133,0.23918,-0.077649,0.080804,0.17598,7.2977,-0.2238,7.2729,44.737,0.20515,-0.080266,0.25275,0.27783,5.2541,-0.0050671,0.6545,-0.086382,-0.11803,-0.064551,0.16524,169.78,0.19197,-0.30958,-0.10791,-0.13593,-0.32181,-0.25591,-0.1479,-0.26094,0.055221,-0.29563,4.2676,-0.32872,3.5401,-0.34539,-0.063063,-0.14253,-0.18466,-0.099242,-0.30023,-0.078865,7.7318,-0.038527,-0.40136,4.2532,243.41,0.16549,-0.16508,-0.21577,-0.23039,-0.061356,0.23234,-0.049201,5.8515,3.7644,-0.019458,-0.2367,0.031743,-0.013097,-0.12421,-0.10276,0.181,5.9443,4.5572,-0.10208,0.11522,3.9881,-0.10353,-0.17545,-0.23872,-0.24787,38.249,-0.026562,-0.045993,-0.14051,-0.13831,-0.32045,-0.11509,-0.15865,8.9022,0.22531,1.4987,-0.22594,-0.049656,-0.085453,-0.065714,0.078554,4.7014,-0.26265,-0.054296,0.085053,-0.063883,0.0823,0.046858,-0.22066,0.16065,7.8581,4.7543,-0.24348,-0.13647,-0.10451,280.61,-0.048336,0.21145,-0.053301,93.507,0.051257,-0.28501,217.59,0.088862,-0.28941,0.075531,4.1578,0.034146,-0.2749,-0.071588,-0.10807,-0.19793,0.60069,-0.14411,-0.15266,-0.13443,199.28,-0.15843,-0.2344,4.349,6.3283,-0.1107,-0.13908,-0.097347,-0.063369,0.17454,-0.053795,0.06867,3.7655,-0.090066,-0.35742,-0.11551,0.13759,0.094173,-0.51147,-0.097836,-0.23773,6.9519,5.6984,0.058147,-0.078351,-0.15118,-0.092243,0.02264,0.11756,0.1318,-0.088467,-0.18326,-0.13867,-0.16635,0.2819,0.19931,0.13786,-0.23365,0.11301,-0.016805,-0.10923,0.026576,2.5356,-0.12239,-0.11218,3.7697,2.8075,4.1684,5.8733,0.2493,-0.069186,-0.34023,0.11612,-0.031429,-0.017151,-0.02767,9.6219,0.25379,-0.29725,-0.020734,0.2178,0.12795,-0.0077385,-0.30636,-0.022987,0.19181,0.21837,-0.030759,-0.24891,-0.24468,-0.15301,-0.067764,0.056807,-0.011223,0.049212,0.20197,-0.14268,-0.12546,-0.27152,9.0286,1.114,3.0758,0.027631,8.2679,0.19057,-0.1348,1.3056,-0.17849,0.19372,-0.17514,0.1882,6.9597,1.7963,0.017777,248.37,-0.39866,-0.06175,-0.064942,-0.11299,-0.078639,-0.20587,-0.13762,-0.1399,-0.091947,0.019993,-0.16862,7.0205,-0.052613,2.5714,-0.15852,-0.2145,0.14209,-0.48567,0.10044,0.0040675,-0.19405,-0.18886,-0.2056,0.19989,7.9303,4.0568,-0.19995,-0.095318,6.1881,0.22238,0.10878,0.16113,-0.20949,0.06871,2.6485,-0.1092,-0.29069,-0.22811,-0.081569,0.082417,-0.15134,-0.29124,-0.32032,-0.13959,-0.11407,-0.1563,7.3887,-0.30732
1.8845,87.736,1.7877,1.7887,1.8076,1.7969,1.8195,1.8821,35467,1.8597,1.8566,44.018,1.8994,1.829,1.8905,1.8062,1.8086,1.8365,121.92,1.9319,163.22,2012.3,1.8714,1.7944,1.8874,1.9031,80.931,1.7871,5.1919,1.8098,1.8363,1.7899,1.835,28894,1.8491,1.9574,1.7905,1.826,1.9147,1.9123,1.8121,1.9309,1.7748,1.9193,68.901,1.9248,58.865,1.9464,1.9217,1.8671,1.8331,1.8368,1.9185,1.8134,114.55,1.8465,2.0465,76.911,59342,1.8063,1.8298,1.909,1.841,1.7892,2.0881,2.0857,114.71,89.809,1.787,1.913,1.7854,1.8067,1.851,1.7885,1.8653,89.457,70.586,1.8342,1.8076,64.638,1.8086,1.8982,1.8994,1.8668,1473,1.8015,1.7815,1.8754,1.8097,1.9159,1.8198,1.8267,139.36,1.8626,14.139,1.8637,1.8658,1.8214,1.8385,1.7755,76.845,1.88,1.7948,1.7902,1.8335,1.7831,1.7786,1.8597,1.8302,135.39,74.905,1.9223,1.8044,1.804,78881,1.7954,1.8686,1.769,8768.1,1.8604,1.9408,47499,1.7829,1.9648,1.7842,50.668,1.8418,1.9331,1.8764,1.8347,1.8452,7.676,1.7927,1.8188,1.8045,39787,1.8156,1.8573,47.586,124.3,1.8205,1.799,1.7899,1.8445,2.5002,1.8052,1.789,51.975,1.7914,1.9658,1.8144,1.9603,1.7869,2.2325,1.9054,1.8934,90.741,94.041,1.8079,1.8281,1.8118,1.9144,1.8054,1.8524,1.8706,1.7878,1.8894,1.8774,1.9007,2.067,1.8669,1.8567,1.914,1.8076,1.8156,1.8309,1.7718,31.829,1.8652,1.8301,54.746,42.073,71.185,92.838,1.8908,1.794,1.9305,1.8169,1.842,1.779,1.8194,166.49,1.8841,1.9488,1.804,1.876,1.8061,1.7961,1.9105,1.7843,1.8521,1.8666,1.8333,1.9231,1.866,1.7986,1.8133,2.0791,1.7803,1.8604,1.8612,1.8765,1.8212,1.9134,153.57,8.5309,44.95,1.8723,148.82,1.8363,1.8261,15.651,1.826,1.9418,1.8887,1.9313,145.72,24.441,1.8473,61825,2.0711,1.7855,1.8452,1.8174,1.7971,1.9161,1.8131,1.8919,1.7861,1.7566,1.9009,76.362,1.8046,27.998,1.8405,1.8439,1.8161,2.1569,1.7816,1.8322,1.8302,1.8285,1.8267,1.8657,147.77,51.562,1.8418,1.793,90.259,1.8738,1.8075,1.8269,1.826,1.7831,42.084,1.8015,1.8982,1.8434,1.7859,1.7883,1.8833,1.897,1.9583,1.8832,1.7973,1.8052,127.55,1.8902
1362.7,1020.7,284.52,503.74,709.6,704.58,242.05,1405.1,244.24,502.14,1012.8,1051.9,1392.6,672.4,521.34,468.88,266.21,245.24,1198.9,1332.2,685.24,703.28,1346,1370.1,542.54,711.2,304.68,1499,820.64,1016,1289.4,268.26,1271.4,1369,1349.1,854.63,899.99,1040.4,1372.3,501.95,1051,534.44,839.36,710.42,297.81,711.5,705.34,1008.5,1025.3,502.65,1386.7,494.48,277.15,506.82,670.98,483.07,1186.4,1000.4,693.99,696.64,0.0034817,835.73,1002.8,868.48,1067.4,1010.9,701.31,721.32,1437.9,525.32,539.62,298.16,1026.8,1022.1,0.018422,690.88,550.04,1457.9,672.26,468.59,1393.2,846.59,1226.8,856.82,707.26,715.9,1018.5,336.06,1394.7,1031.8,1371.4,259.51,496.07,344.02,1016.8,1369,246.6,1369.7,1435.9,848.53,318.07,847.34,858.78,856.04,1058.3,1367.3,1355.3,253.04,896.7,693.61,260.96,828.01,459.64,916.91,1029.3,1086.4,526.96,708.6,721.02,271.98,1019.9,1259.2,1188,321.06,535.74,1286.9,700.1,1367.8,360.75,979.49,495.9,689.41,691.42,273.24,701.91,704.28,495.15,1216.9,1073,536.52,848.72,543.48,879.67,1259.5,750.76,875.18,1364.1,1031.1,251.26,1307.4,1238.2,1459,1373,1181.5,343.2,1335.6,1082.5,1068.6,871.4,283.06,1221.7,833.36,700.54,692.38,1407.5,995.28,1022.2,277.15,275.17,686.14,1352.4,280.96,310.78,1406.4,2229.6,1345,255.8,1049.8,483.76,854.17,870.26,1073.1,692.22,1201,1222.2,1032.2,699.61,864.65,265.5,496.72,1447.8,1197.6,1396.7,841.76,1285.9,313.64,269.15,1251.1,853.31,1214.3,546.25,1217.3,682.99,301.02,832.72,1385.2,264.32,1105.5,306.27,1238.5,324.35,340.26,699.72,825.39,1162.7,898.94,827.63,1363.5,1042.8,693.44,493.52,837.65,1197,1242.1,318.84,1482.2,296.47,1082.1,1237.7,757.28,1192.9,1381.8,1498.2,1172.9,280.6,1011.7,841.44,1018.4,848.61,832.94,1011.5,918.71,1410,1208.6,1192.3,841.19,681.22,557.71,301.93,483.98,849.8,704.63,301.93,983.61,1032.4,268.62,308.51,1497.5,1179.2,331.9,474.72,237.63,314.95,514.9,848.28,489.06,516.7,307.74,840.64,837.31,1232.5,1032.6,989.7,1376.2,508.25,325.47,714.21,1359.2
4291.7,2791.6,4957.3,3788.3,1906,3151.3,3577.9,4507.7,2803.6,4002.2,2642.7,3699,3227.5,3145.8,3183.4,4194.8,4562.1,3017.2,2404.8,5617.2,1804.6,1890.1,5341.5,3642.7,2699,1665.1,4959.4,16307,1909,2372,3338.9,3165.6,3660,5801.7,3055.1,1977.9,2842.4,2825.9,2704.5,3417.9,2715.6,3147.9,1711.3,1856.5,5415.6,1801.8,2176.7,2315,2494.6,3662.7,12086,3471.8,4522.8,3845,3145.3,4157.1,2608.7,2426.1,3595.5,2664.7,0.42417,1926.9,2495.9,2625.6,3387.9,2095.6,2192.3,1559.6,5459.3,3807.9,3550.1,3209.4,2216.8,2559.5,2.6347,2510.5,2962.8,4156.7,2803.3,3897.4,5057.2,2005.1,2867.4,2026.1,2155.6,2286.5,2815.6,4540.2,4723,2449.4,4087.4,4189.3,3531,6063.5,2599.2,4588.6,2901,4089.8,5082.9,2195.3,5379.6,1734.6,2872.1,1916.2,2720.8,5234.1,3096.4,3469.1,2584.3,2760.6,3249.8,1871.1,3461.6,2805.7,2662.6,3044.6,3758.9,4428.6,2580.5,3606.2,2511.9,3393.2,2406.7,5610.9,3065.7,3397.9,3026.1,4567.2,6324.9,2417.3,3655.5,2240.1,2870.6,3647.3,3010.6,3080.9,3844.1,2714.1,3030.2,3691.5,2204,3087.5,2333,3177,3858.3,2463.5,3740.5,2957.2,3043.3,2874,3212.4,4546.5,3316.7,2363.2,6565.1,3840.5,3149.5,3001.3,2837.6,3729.7,2644.7,2219.2,3841.3,2409.9,4611.9,2562.3,2692.8,3337.9,3393.3,3891.6,2415.4,5047.1,4809.5,5616.9,1.7679e+05,4880.1,4828.3,2705.2,3806.8,2173.9,2822.1,3224.6,2827.7,2833.5,2905.9,2660.2,1904.7,2434,3867.2,3902,4607.7,2662.1,6082.4,1940.6,3327.9,5385.4,3151.6,2843.9,1923.5,2822.3,2994.5,2663.1,2568.5,5540.2,1900.4,3265.8,3116.1,2966.9,5204,2849.4,5193.6,5522.1,2388,1814.9,2238.5,2613.4,1971.8,5387.6,2851.8,2569.5,3689.3,1816.7,2510.1,2966.6,5260.9,4692.4,5311.6,3526.1,2854.4,4545,2333.7,3004.4,6628.6,2524.5,4533.3,2790,1845.6,2422.3,2043.9,1961,2559.4,3113.8,9967.4,2645.7,3036.7,2164.8,2482.1,2785.1,5147.9,3779.8,2085.7,1982,5305.4,2528.3,2779.9,3341.3,4599.6,5016.9,2253.3,5725.4,4000.2,3090.7,5220.3,3876.9,1833.1,3627.2,3880.8,5377.2,1749,2016.1,2751.6,2695.2,2120.1,4267.9,3355.3,5820.5,1804.5,4571.4
65.511,52.835,70.408,61.549,43.657,56.137,59.815,67.14,52.949,63.263,51.407,60.82,56.811,56.088,56.422,64.767,67.543,54.929,49.039,74.948,42.481,43.476,73.085,60.355,51.952,40.806,70.423,127.7,43.692,48.704,57.783,56.264,60.498,76.169,55.273,44.473,53.314,53.159,52.004,58.463,52.112,56.106,41.368,43.087,73.591,42.447,46.655,48.114,49.946,60.521,109.94,58.922,67.251,62.008,56.083,64.476,51.075,49.256,59.963,51.621,0.65128,43.896,49.959,51.24,58.205,45.778,46.822,39.491,73.887,61.708,59.583,56.652,47.083,50.591,1.6232,50.105,54.432,64.473,52.946,62.429,71.114,44.778,53.548,45.012,46.429,47.817,53.062,67.381,68.724,49.491,63.933,64.725,59.422,77.868,50.983,67.739,53.861,63.951,71.295,46.854,73.346,41.649,53.592,43.775,52.161,72.347,55.646,58.899,50.836,52.541,57.007,43.256,58.835,52.968,51.6,55.178,61.31,66.548,50.798,60.051,50.119,58.251,49.059,74.906,55.368,58.291,55.01,67.581,79.529,49.166,60.461,47.329,53.578,60.393,54.869,55.506,62.001,52.097,55.047,60.757,46.947,55.566,48.301,56.365,62.116,49.633,61.159,54.38,55.166,53.61,56.678,67.427,57.59,48.613,81.025,61.972,56.12,54.784,53.269,61.071,51.427,47.108,61.979,49.09,67.911,50.619,51.892,57.775,58.252,62.383,49.147,71.043,69.35,74.946,420.47,69.858,69.486,52.012,61.7,46.625,53.123,56.785,53.176,53.23,53.907,51.577,43.643,49.335,62.187,62.466,67.88,51.596,77.99,44.053,57.688,73.385,56.139,53.328,43.858,53.125,54.722,51.605,50.681,74.433,43.594,57.148,55.822,54.469,72.139,53.38,72.067,74.311,48.867,42.602,47.313,51.121,44.405,73.4,53.402,50.691,60.739,42.623,50.101,54.466,72.532,68.501,72.881,59.381,53.427,67.417,48.309,54.812,81.416,50.245,67.33,52.821,42.96,49.217,45.209,44.283,50.591,55.802,99.837,51.437,55.106,46.527,49.821,52.774,71.749,61.48,45.669,44.52,72.838,50.282,52.724,57.804,67.82,70.83,47.469,75.666,63.247,55.594,72.251,62.265,42.814,60.227,62.296,73.33,41.821,44.901,52.456,51.915,46.045,65.329,57.925,76.292,42.479,67.612
